28.151249 150.19734
41.660305 158.09412
55.883546 150.00085
67.06708900000001 157.89763000000002
78.32040500000001 150.14684000000003
89.50394800000001 158.04362000000003
100.75726 150.29283000000004
111.94081 158.18961000000004
123.19413 150.43882000000005
134.37767 158.33560000000006
145.63098 150.58481000000006
156.81453 158.48159000000007
168.06784 150.73080000000007
179.25139 158.62758000000008
190.76561999999998 151.0732600000001
204.27468 158.9700400000001
217.86802 151.2192500000001
217.95232000000001 135.5716700000001
204.44326 127.67489000000009
190.84992 135.42568000000009
179.39095 127.33243000000009
168.13763 135.0832200000001
156.95409 127.18644000000009
145.70077 134.93723000000008
134.51723 127.04044000000009
123.26391000000001 134.7912400000001
112.08037000000002 126.8944600000001
100.82704000000001 134.6452500000001
89.64351 126.74847000000008
78.390189 134.49925000000007
67.20664500000001 126.60247000000007
55.33794300000001 134.69575000000006
41.82888700000001 126.79896000000006
28.23554500000001 134.54976000000008
14.726490000000009 126.65298000000007
14.810770000000009 111.00540000000007
28.40411200000001 103.25460000000007
41.913168000000006 111.15139000000006
55.506507000000006 103.40059000000007
67.27641700000001 110.95490000000007
78.52974200000001 103.20411000000007
89.71328500000001 111.10089000000008
100.96660000000001 103.35009000000008
112.15014000000002 111.24688000000008
123.40347000000003 103.49608000000008
134.58701000000002 111.39286000000007
145.84032000000002 103.64207000000007
157.02386 111.53885000000008
168.27721000000003 103.78805000000008
179.46075000000002 111.68483000000009
190.71407000000002 103.9340400000001
204.52755000000002 112.0273100000001
218.12089000000003 104.2765100000001
231.62994000000003 112.1733000000001
231.54564000000002 127.8208700000001
231.79850000000002 80.8780310000001
218.20515000000003 88.6288710000001
204.69610000000003 80.7321010000001
190.78382000000002 88.2863910000001
179.95850000000002 80.5860910000001
168.34696000000002 88.1404010000001
157.63023 80.4400910000001
145.91008000000002 87.9944110000001
135.30196 80.2940610000001
123.47322000000001 87.8484310000001
111.98159000000001 80.29396100000011
101.03635000000001 87.7024410000001
89.85282800000002 79.8056610000001
78.59951200000002 87.5564610000001
67.41596900000002 79.6596310000001
56.162649000000016 87.4104710000001
42.78695900000002 80.0976610000001
28.48838900000002 87.6069510000001
15.684565000000019 79.9516610000001
15.768855000000018 64.3040910000001
29.109323000000018 56.6992770000001
42.87125200000002 64.45007100000011
56.21172300000002 56.55328700000011
69.80506200000002 64.3040710000001
80.78625200000002 56.96230700000011
92.33549200000002 65.39113100000012
107.15997000000002 53.217387000000116
115.82922000000002 64.36367100000011
131.45435000000003 64.36378100000012
140.12359000000004 53.21753700000012
155.14758000000003 66.02557100000013
166.69682000000003 57.59672700000013
177.67801000000003 64.93850100000013
191.27135000000004 57.18771700000013
204.78041000000005 65.08450100000013
218.37375000000006 57.33369700000013
231.88279000000006 65.23044100000013
232.05137000000005 33.93528700000013
218.45803000000004 41.68607700000013
204.94897000000003 33.78929700000013
191.35563000000002 41.540087000000135
177.84657 33.643307000000135
164.25323 41.39409700000014
150.74417 33.49731700000014
137.15084 41.24810700000014
123.64179999999999 33.35142700000014
110.04843 41.102127000000145
96.53937499999999 33.205347000000145
83.229818 40.75972700000015
69.436983 33.05935700000015
55.843641 40.810157000000146
42.334582999999995 32.913377000000146
29.025019999999994 41.05168700000014
15.232185999999995 32.76738700000014
15.316475999999994 17.11981700000014
28.909816 9.3690171
42.418872 17.265797
56.012217 9.5150071
69.521273 17.411787
83.114612 9.6609871
96.623655 17.557777
110.217 9.8069771
123.72606 17.703757
137.3194 9.952957099999999
150.82846 17.849747
164.42180000000002 10.098947
177.93085000000002 17.995727000000002
191.5242 10.244937000000002
205.03326 18.141727000000003
218.62660000000002 10.390927000000003
232.13565000000003 18.287707000000005
